customer_id,age,gender,total_purchase_amount,location,total_purchases,is_subscriber,preferred_size,preferred_color,preferred_shipping,used_promo_code,preferred_payment_method,average_review_rating,average_purchase_amount
3437,57,Female,83,Nebraska,42,True,L,Peach,2-Day Shipping,True,Bank Transfer,2.8,1.9761904761904763
3438,22,Female,62,Oklahoma,51,True,S,Green,2-Day Shipping,True,PayPal,3.5,1.2156862745098038
3439,26,Female,71,Kentucky,34,True,M,Violet,Store Pickup,True,Credit Card,3.0,2.088235294117647
3440,43,Female,93,Idaho,26,True,M,Gray,Express,True,Venmo,4.5,3.576923076923077
3441,45,Female,63,Maryland,3,True,L,Magenta,2-Day Shipping,True,PayPal,4.3,21.0
3442,64,Female,96,Tennessee,16,True,XL,Charcoal,Standard,True,Credit Card,4.1,6.0
3443,28,Female,78,Michigan,13,True,M,Violet,Next Day Air,True,PayPal,4.3,6.0
3444,47,Female,24,Tennessee,29,True,L,Silver,Free Shipping,True,Cash,5.0,0.8275862068965517
3445,53,Female,63,Rhode Island,13,True,S,Green,2-Day Shipping,True,Bank Transfer,3.8,4.846153846153846
3446,42,Female,58,Florida,4,True,M,Magenta,Standard,True,Debit Card,4.9,14.5
3447,51,Female,55,Louisiana,21,True,S,Purple,2-Day Shipping,True,Cash,5.0,2.619047619047619
3448,62,Female,58,Arkansas,4,True,M,Blue,Express,True,Bank Transfer,4.3,14.5
3449,18,Female,28,Kentucky,33,True,S,Yellow,Express,True,Bank Transfer,4.1,0.8484848484848485
3450,48,Female,37,Kansas,36,True,M,Brown,Standard,True,Cash,4.5,1.0277777777777777
3451,20,Female,78,Vermont,32,True,M,Pink,Store Pickup,True,PayPal,3.6,2.4375
3452,32,Female,73,Nevada,14,True,XL,Silver,Free Shipping,True,Credit Card,3.0,5.214285714285714
3453,26,Female,20,Oklahoma,4,True,M,Indigo,Next Day Air,True,Venmo,3.7,5.0
3454,31,Female,60,Alabama,49,True,L,Pink,Standard,True,Venmo,4.3,1.2244897959183674
3455,55,Female,71,Louisiana,16,True,S,Lavender,Store Pickup,True,PayPal,4.6,4.4375
3456,49,Female,89,Ohio,14,True,M,Orange,Standard,True,Venmo,4.7,6.357142857142857
3457,42,Female,53,Texas,22,True,M,Red,Express,True,Venmo,4.6,2.409090909090909
3458,64,Female,87,Maryland,30,True,M,Gray,Express,True,Cash,3.0,2.9
3459,68,Female,37,West Virginia,25,True,L,Violet,Standard,True,Venmo,3.4,1.48
3460,68,Female,37,Ohio,22,True,L,Green,Express,True,PayPal,3.8,1.6818181818181819
3461,41,Female,78,Indiana,6,True,M,Gold,Express,True,Bank Transfer,3.1,13.0
3462,51,Female,23,Wyoming,48,True,S,Maroon,Standard,True,Cash,4.4,0.4791666666666667
3463,44,Female,73,Michigan,35,True,L,Olive,Standard,True,Credit Card,4.5,2.085714285714286
3464,27,Female,27,Maine,46,True,M,Yellow,2-Day Shipping,True,PayPal,2.8,0.5869565217391305
3465,36,Female,59,Utah,13,True,S,Peach,Next Day Air,True,PayPal,2.7,4.538461538461538
3466,19,Female,53,Iowa,32,True,M,Gold,Standard,True,Debit Card,3.4,1.65625
3467,49,Female,42,Maryland,44,True,S,Purple,Standard,True,Bank Transfer,4.6,0.9545454545454546
3468,18,Female,45,Texas,6,True,M,Charcoal,Next Day Air,True,Credit Card,5.0,7.5
3469,36,Female,89,Ohio,37,True,S,Indigo,Standard,True,Debit Card,3.5,2.4054054054054053
3470,36,Female,85,North Dakota,13,True,L,Magenta,Store Pickup,True,Cash,3.3,6.538461538461538
3471,19,Female,69,West Virginia,32,True,S,Olive,Free Shipping,True,Cash,4.5,2.15625
3472,43,Female,66,North Carolina,32,True,S,Blue,Store Pickup,True,Cash,3.1,2.0625
3473,31,Female,42,Georgia,16,True,S,White,Free Shipping,True,Debit Card,4.0,2.625
3474,63,Female,40,Kansas,12,True,M,Cyan,Express,True,Cash,2.5,3.3333333333333335
3475,41,Female,82,Maine,19,True,M,Cyan,Store Pickup,True,Venmo,4.4,4.315789473684211
3476,48,Female,88,South Carolina,10,True,M,Orange,Express,True,Cash,4.4,8.8
3477,68,Female,99,South Carolina,12,True,XL,Orange,Free Shipping,True,Cash,3.2,8.25
3478,53,Female,85,Kentucky,39,True,S,Teal,Store Pickup,True,Debit Card,3.8,2.1794871794871793
3479,36,Female,57,Arizona,43,True,M,Magenta,Store Pickup,True,PayPal,4.6,1.3255813953488371
3480,46,Female,56,New York,42,True,S,Orange,Standard,True,Cash,4.9,1.3333333333333333
3481,21,Female,79,New Hampshire,46,True,L,Peach,Free Shipping,True,PayPal,3.5,1.7173913043478262
3482,52,Female,67,Ohio,42,True,S,Maroon,Store Pickup,True,Debit Card,3.4,1.5952380952380953
3483,66,Female,61,Hawaii,36,True,M,Gold,Next Day Air,True,Debit Card,3.9,1.6944444444444444
3484,19,Female,37,Texas,22,True,L,White,Express,True,Credit Card,3.9,1.6818181818181819
3485,44,Female,75,Illinois,14,True,L,Gray,Free Shipping,True,Credit Card,4.2,5.357142857142857
3486,50,Female,21,Massachusetts,24,True,XL,Brown,Standard,True,Debit Card,3.4,0.875
3487,51,Female,89,North Carolina,7,True,L,Charcoal,Standard,True,PayPal,4.9,12.714285714285714
3488,25,Female,24,West Virginia,40,True,L,Beige,Store Pickup,True,Bank Transfer,2.9,0.6
3489,62,Female,27,Delaware,8,True,XL,Teal,Store Pickup,True,Cash,4.9,3.375
3490,48,Female,26,Idaho,33,True,L,Black,2-Day Shipping,True,PayPal,4.6,0.7878787878787878
3491,62,Female,82,Oregon,44,True,M,Violet,Store Pickup,True,Credit Card,3.6,1.8636363636363635
3492,22,Female,28,Maine,16,True,M,Orange,Express,True,Cash,4.3,1.75
3493,48,Female,65,South Dakota,49,True,M,Turquoise,Standard,True,Bank Transfer,4.6,1.3265306122448979
3494,48,Female,82,New Mexico,36,True,XL,Black,Store Pickup,True,Credit Card,4.7,2.2777777777777777
3495,62,Female,38,Washington,42,True,M,Silver,Free Shipping,True,PayPal,3.5,0.9047619047619048
3496,24,Female,33,Georgia,15,True,XL,Gray,Free Shipping,True,Cash,2.8,2.2
3497,39,Female,38,Idaho,23,True,M,Pink,Free Shipping,True,PayPal,4.0,1.6521739130434783
3498,35,Female,48,Colorado,17,True,M,Red,Store Pickup,True,Venmo,4.3,2.823529411764706
3499,47,Female,35,Kentucky,3,True,M,Lavender,Standard,True,Bank Transfer,3.8,11.666666666666666
3500,22,Female,29,New Jersey,14,True,L,Indigo,Next Day Air,True,PayPal,3.0,2.0714285714285716
3501,38,Female,48,Oregon,39,True,S,Silver,Next Day Air,True,Debit Card,4.6,1.2307692307692308
3502,53,Female,87,Nebraska,44,True,M,Silver,Standard,True,Bank Transfer,4.8,1.9772727272727273
3503,31,Female,62,Massachusetts,27,True,M,Green,Next Day Air,True,Bank Transfer,4.7,2.2962962962962963
3504,31,Female,96,Nebraska,40,True,M,Pink,Free Shipping,True,Cash,3.9,2.4
3505,65,Female,41,Hawaii,51,True,S,Violet,Next Day Air,True,Venmo,4.0,0.803921568627451
3506,48,Female,42,Indiana,41,True,L,Red,2-Day Shipping,True,Bank Transfer,3.7,1.024390243902439
3507,18,Female,57,Illinois,13,True,L,Olive,2-Day Shipping,True,Cash,3.7,4.384615384615385
3508,46,Female,65,Colorado,34,True,S,Purple,Store Pickup,True,Credit Card,4.2,1.911764705882353
3509,52,Female,54,Pennsylvania,50,True,M,Gray,Standard,True,Bank Transfer,4.7,1.08
3510,50,Female,22,Ohio,44,True,L,Brown,Next Day Air,True,Venmo,4.3,0.5
3511,49,Female,96,Pennsylvania,15,True,S,Orange,2-Day Shipping,True,Venmo,4.9,6.4
3512,69,Female,81,Mississippi,22,True,M,Blue,2-Day Shipping,True,Credit Card,3.9,3.6818181818181817
3513,36,Female,46,Kentucky,32,True,M,White,Free Shipping,True,Debit Card,3.4,1.4375
3514,30,Female,74,Alaska,30,True,XL,Charcoal,Store Pickup,True,Credit Card,4.2,2.466666666666667
3515,25,Female,50,Georgia,33,True,XL,Gray,Express,True,Cash,4.7,1.5151515151515151
3516,19,Female,80,South Dakota,17,True,XL,Charcoal,Next Day Air,True,Debit Card,4.0,4.705882352941177
3517,34,Female,56,South Carolina,39,True,S,White,Free Shipping,True,PayPal,4.0,1.435897435897436
3518,29,Female,69,Tennessee,35,True,M,Orange,Next Day Air,True,Debit Card,3.1,1.9714285714285715
3519,50,Female,97,Colorado,31,True,M,Black,Standard,True,PayPal,4.2,3.129032258064516
3520,31,Female,66,Wisconsin,15,True,M,White,Next Day Air,True,Bank Transfer,3.7,4.4
3521,41,Female,70,Georgia,34,True,S,Brown,Express,True,Bank Transfer,3.1,2.0588235294117645
3522,52,Female,50,Maryland,36,True,M,Pink,Store Pickup,True,Venmo,3.7,1.3888888888888888
3523,27,Female,85,New Jersey,14,True,M,Yellow,Store Pickup,True,Cash,3.2,6.071428571428571
3524,49,Female,59,Nevada,31,True,M,Cyan,Standard,True,Cash,2.8,1.903225806451613
3525,69,Female,74,Michigan,31,True,L,Silver,Free Shipping,True,Credit Card,2.9,2.3870967741935485
3526,45,Female,38,Wyoming,48,True,L,Olive,Standard,True,Bank Transfer,3.5,0.7916666666666666
3527,20,Female,99,Massachusetts,2,True,M,Olive,Express,True,PayPal,3.8,49.5
3528,25,Female,97,Washington,2,True,S,Charcoal,Free Shipping,True,Cash,4.7,48.5
3529,38,Female,67,Maine,34,True,L,Gray,Free Shipping,True,PayPal,4.5,1.9705882352941178
3530,55,Female,20,Montana,44,True,S,Maroon,Next Day Air,True,Bank Transfer,3.9,0.45454545454545453
3531,62,Female,45,Oklahoma,38,True,L,Black,Express,True,PayPal,3.4,1.1842105263157894
3532,54,Female,52,North Dakota,24,True,XL,Violet,2-Day Shipping,True,Cash,4.6,2.1666666666666665
3533,61,Female,68,Connecticut,13,True,L,Indigo,Standard,True,Credit Card,4.6,5.230769230769231
3534,50,Female,98,Texas,31,True,L,Yellow,Standard,True,Venmo,4.7,3.161290322580645
3535,65,Female,83,Delaware,8,True,M,Gray,Express,True,Cash,3.2,10.375
3536,68,Female,51,Mississippi,21,True,M,Red,Express,True,Debit Card,5.0,2.4285714285714284
3537,55,Female,21,Minnesota,11,True,L,Peach,Express,True,Venmo,4.5,1.9090909090909092
3538,57,Female,92,Georgia,41,True,M,Gray,Standard,True,Credit Card,3.5,2.2439024390243905
3539,56,Female,63,Iowa,22,True,S,White,Store Pickup,True,Venmo,4.5,2.8636363636363638
3540,29,Female,56,New York,18,True,S,Green,Express,True,Credit Card,3.2,3.111111111111111
3541,24,Female,95,Nevada,6,True,M,Magenta,Free Shipping,True,Bank Transfer,4.6,15.833333333333334
3542,59,Female,66,Virginia,23,True,M,Olive,Next Day Air,True,PayPal,4.0,2.869565217391304
3543,62,Female,28,Idaho,6,True,S,Olive,Express,True,Venmo,4.2,4.666666666666667
3544,58,Female,83,Colorado,19,True,M,Blue,Standard,True,PayPal,4.1,4.368421052631579
3545,64,Female,55,Wisconsin,43,True,XL,Charcoal,2-Day Shipping,True,Cash,3.6,1.2790697674418605
3546,48,Female,28,Connecticut,23,True,M,Yellow,2-Day Shipping,True,Debit Card,3.7,1.2173913043478262
3547,60,Female,79,Kansas,38,True,M,Violet,Free Shipping,True,Bank Transfer,3.6,2.0789473684210527
3548,52,Female,31,Pennsylvania,24,True,L,Magenta,Standard,True,Credit Card,3.8,1.2916666666666667
3549,63,Female,37,Utah,48,True,M,Red,Standard,True,Debit Card,3.0,0.7708333333333334
3550,44,Female,34,Oregon,12,True,M,Cyan,2-Day Shipping,True,Bank Transfer,3.4,2.8333333333333335
3551,63,Female,74,West Virginia,33,True,S,Orange,Standard,True,Cash,4.8,2.242424242424242
3552,66,Female,31,Montana,21,True,L,Black,Store Pickup,True,Venmo,2.6,1.4761904761904763
3553,22,Female,66,Kentucky,4,True,M,Blue,Next Day Air,True,PayPal,2.9,16.5
3554,62,Female,99,Minnesota,33,True,M,Charcoal,Free Shipping,True,Bank Transfer,4.9,3.0
3555,39,Female,55,Louisiana,6,True,M,Indigo,Free Shipping,True,Credit Card,5.0,9.166666666666666
3556,25,Female,23,Delaware,46,True,L,Silver,Next Day Air,True,Cash,4.6,0.5
3557,70,Female,88,Arizona,44,True,M,Brown,Express,True,Cash,4.2,2.0
3558,52,Female,26,Nevada,2,True,M,Peach,Next Day Air,True,PayPal,4.9,13.0
3559,68,Female,94,Alaska,10,True,L,Magenta,Standard,True,Venmo,4.8,9.4
3560,18,Female,25,Utah,14,True,M,Beige,Next Day Air,True,Venmo,3.0,1.7857142857142858
3561,18,Female,96,Kansas,6,True,XL,Violet,Express,True,Credit Card,3.5,16.0
3562,63,Female,29,North Carolina,40,True,L,Black,Standard,True,Credit Card,3.4,0.725
3563,47,Female,36,Maryland,8,True,M,Cyan,Free Shipping,True,Bank Transfer,3.4,4.5
3564,43,Female,90,Maine,9,True,M,Green,Standard,True,Credit Card,4.9,10.0
3565,60,Female,38,Illinois,41,True,S,Brown,Free Shipping,True,Venmo,4.4,0.926829268292683
3566,49,Female,52,Pennsylvania,36,True,S,Gray,Store Pickup,True,PayPal,4.2,1.4444444444444444
3567,28,Female,88,Alaska,15,True,S,Orange,Next Day Air,True,Venmo,3.1,5.866666666666666
3568,32,Female,56,New Mexico,27,True,S,Silver,Next Day Air,True,Credit Card,4.0,2.074074074074074
3569,29,Female,71,Arkansas,15,True,M,Purple,Next Day Air,True,PayPal,4.8,4.733333333333333
3570,35,Female,94,Alaska,10,True,M,Olive,Express,True,Bank Transfer,3.3,9.4
3571,23,Female,97,Louisiana,33,True,XL,Teal,Standard,True,Debit Card,4.7,2.9393939393939394
3572,70,Female,27,North Dakota,16,True,M,White,Standard,True,Bank Transfer,3.2,1.6875
3573,23,Female,28,Rhode Island,26,True,M,Black,Standard,True,Credit Card,5.0,1.0769230769230769
3574,43,Female,67,Connecticut,28,True,L,Maroon,Free Shipping,True,PayPal,4.9,2.392857142857143
3575,29,Female,70,New York,40,True,M,Cyan,Express,True,Bank Transfer,4.9,1.75
3576,61,Female,95,Kentucky,50,True,M,Violet,Express,True,Venmo,3.7,1.9
3577,29,Female,24,Maine,13,True,L,Yellow,Express,True,Venmo,3.0,1.8461538461538463
3578,66,Female,35,Missouri,14,True,S,Yellow,Standard,True,Bank Transfer,2.6,2.5
3579,46,Female,22,Georgia,23,True,L,Olive,Standard,True,Bank Transfer,2.6,0.9565217391304348
3580,34,Female,66,Arizona,20,True,L,Olive,Standard,True,Credit Card,4.8,3.3
3581,51,Female,83,New Hampshire,4,True,M,Magenta,2-Day Shipping,True,Cash,3.2,20.75
3582,26,Female,95,Georgia,51,True,M,Orange,Next Day Air,True,Credit Card,4.9,1.8627450980392157
3583,23,Female,41,California,16,True,S,Beige,2-Day Shipping,True,PayPal,3.4,2.5625
3584,52,Female,77,Arizona,45,True,L,Brown,Store Pickup,True,Credit Card,2.7,1.711111111111111
3585,39,Female,52,Florida,49,True,L,Indigo,Express,True,Debit Card,4.8,1.0612244897959184
3586,39,Female,41,New York,5,True,XL,Gray,Standard,True,Venmo,4.1,8.2
3587,33,Female,28,Idaho,13,True,M,Yellow,Store Pickup,True,PayPal,4.6,2.1538461538461537
3588,33,Female,90,Virginia,34,True,S,Violet,Standard,True,Debit Card,4.4,2.6470588235294117
3589,23,Female,55,Michigan,41,True,M,Magenta,2-Day Shipping,True,Cash,3.5,1.3414634146341464
3590,31,Female,73,New Hampshire,39,True,M,Blue,Next Day Air,True,Cash,4.8,1.8717948717948718
3591,27,Female,87,South Dakota,20,True,M,Gray,2-Day Shipping,True,Venmo,2.9,4.35
3592,48,Female,89,South Dakota,39,True,M,Gold,2-Day Shipping,True,Bank Transfer,3.2,2.282051282051282
3593,61,Female,82,New Jersey,19,True,L,Lavender,2-Day Shipping,True,Venmo,4.4,4.315789473684211
3594,63,Female,80,Wyoming,25,True,M,Black,Next Day Air,True,PayPal,4.6,3.2
3595,19,Female,87,Alabama,30,True,L,Charcoal,2-Day Shipping,True,Venmo,2.6,2.9
3596,21,Female,41,South Dakota,15,True,M,Violet,Store Pickup,True,PayPal,3.1,2.7333333333333334
3597,28,Female,83,South Carolina,45,True,M,Charcoal,Standard,True,Cash,4.3,1.8444444444444446
3598,29,Female,71,New Mexico,19,True,M,Maroon,Standard,True,Bank Transfer,3.1,3.736842105263158
3599,23,Female,76,Connecticut,20,True,XL,Purple,Store Pickup,True,Bank Transfer,4.6,3.8
3600,37,Female,34,Kansas,5,True,S,Peach,Express,True,Cash,4.6,6.8
3601,67,Female,81,South Carolina,26,True,XL,Olive,Free Shipping,True,Cash,2.7,3.1153846153846154
3602,34,Female,47,North Carolina,4,True,M,Indigo,Next Day Air,True,PayPal,3.0,11.75
3603,58,Female,36,Wyoming,41,True,S,Magenta,Store Pickup,True,Debit Card,3.3,0.8780487804878049
3604,45,Female,51,Louisiana,6,True,M,Gold,Free Shipping,True,Cash,2.7,8.5
3605,63,Female,86,Louisiana,18,True,M,Orange,Standard,True,Debit Card,3.3,4.777777777777778
3606,68,Female,41,Alabama,37,True,M,Gold,Store Pickup,True,Bank Transfer,4.3,1.1081081081081081
3607,41,Female,90,Minnesota,42,True,XL,Purple,Express,True,Venmo,4.8,2.142857142857143
3608,50,Female,93,New Mexico,21,True,L,Charcoal,Standard,True,Venmo,3.3,4.428571428571429
3609,24,Female,56,Tennessee,3,True,M,Cyan,Next Day Air,True,Cash,4.3,18.666666666666668
3610,21,Female,39,New Mexico,32,True,M,Cyan,2-Day Shipping,True,Debit Card,3.0,1.21875
3611,18,Female,86,Texas,24,True,XL,Green,2-Day Shipping,True,Bank Transfer,4.8,3.5833333333333335
3612,63,Female,82,Washington,31,True,M,Silver,Standard,True,Credit Card,2.9,2.6451612903225805
3613,47,Female,29,Michigan,27,True,M,Teal,Standard,True,Cash,3.6,1.0740740740740742
3614,58,Female,27,Minnesota,41,True,M,Magenta,Store Pickup,True,Venmo,3.5,0.6585365853658537
3615,46,Female,25,Delaware,20,True,L,Maroon,2-Day Shipping,True,Bank Transfer,4.7,1.25
3616,35,Female,31,California,5,True,M,Gold,Free Shipping,True,Credit Card,4.4,6.2
3617,42,Female,23,Wisconsin,34,True,L,Purple,Store Pickup,True,Debit Card,3.3,0.6764705882352942
3618,48,Female,47,Kentucky,30,True,M,Lavender,Express,True,Debit Card,4.3,1.5666666666666667
3619,28,Female,67,Nevada,48,True,M,Maroon,2-Day Shipping,True,PayPal,4.0,1.3958333333333333
3620,44,Female,75,North Carolina,51,True,S,Magenta,2-Day Shipping,True,Venmo,4.9,1.4705882352941178
3621,60,Female,82,Louisiana,29,True,M,Turquoise,Express,True,Credit Card,2.9,2.8275862068965516
3622,38,Female,32,New Jersey,6,True,XL,Silver,2-Day Shipping,True,Cash,4.0,5.333333333333333
3623,46,Female,41,Wisconsin,13,True,M,Purple,Store Pickup,True,Credit Card,4.3,3.1538461538461537
3624,39,Female,89,Arkansas,5,True,M,Violet,2-Day Shipping,True,PayPal,2.7,17.8
3625,22,Female,82,Texas,23,True,XL,Peach,Store Pickup,True,Bank Transfer,5.0,3.5652173913043477
3626,44,Female,99,Illinois,33,True,L,Green,Express,True,PayPal,4.4,3.0
3627,69,Female,98,Mississippi,33,True,L,Teal,Express,True,Venmo,3.5,2.9696969696969697
3628,39,Female,54,Delaware,49,True,M,Silver,Next Day Air,True,Cash,3.3,1.1020408163265305
3629,53,Female,88,Georgia,36,True,L,Purple,Free Shipping,True,Credit Card,3.8,2.4444444444444446
3630,52,Female,43,Kansas,45,True,L,Lavender,Standard,True,Debit Card,4.5,0.9555555555555556
3631,65,Female,73,Oklahoma,30,True,M,Lavender,Store Pickup,True,Cash,4.8,2.433333333333333
3632,48,Female,50,New Jersey,27,True,M,Peach,Store Pickup,True,Credit Card,2.9,1.8518518518518519
3633,27,Female,73,Utah,4,True,L,Green,Express,True,Debit Card,3.2,18.25
3634,39,Female,51,Montana,2,True,M,Orange,Free Shipping,True,Bank Transfer,2.8,25.5
3635,59,Female,22,Ohio,18,True,M,Pink,Standard,True,PayPal,3.3,1.2222222222222223
3636,52,Female,32,Colorado,18,True,L,Cyan,Free Shipping,True,Credit Card,3.3,1.7777777777777777
3637,50,Female,38,California,37,True,L,Lavender,2-Day Shipping,True,Cash,4.2,1.027027027027027
3638,32,Female,66,Utah,33,True,L,Yellow,Express,True,Credit Card,3.6,2.0
3639,40,Female,20,Kansas,51,True,M,Olive,Express,True,PayPal,4.6,0.39215686274509803
3640,26,Female,44,Illinois,40,True,M,Brown,2-Day Shipping,True,Venmo,3.6,1.1
3641,47,Female,31,Minnesota,18,True,L,Pink,Next Day Air,True,PayPal,4.0,1.7222222222222223
3642,51,Female,45,New York,40,True,M,Cyan,Free Shipping,True,Bank Transfer,2.7,1.125
3643,47,Female,71,Arizona,6,True,L,Maroon,Store Pickup,True,PayPal,4.4,11.833333333333334
3644,53,Female,96,Tennessee,48,True,XL,Magenta,Standard,True,Debit Card,3.2,2.0
3645,35,Female,32,Arkansas,19,True,M,Violet,Next Day Air,True,Venmo,2.6,1.6842105263157894
3646,38,Female,90,Colorado,32,True,L,Silver,Free Shipping,True,Credit Card,3.4,2.8125
3647,69,Female,68,Nevada,40,True,M,Maroon,2-Day Shipping,True,Debit Card,5.0,1.7
3648,47,Female,45,Kansas,13,True,M,Gray,Store Pickup,True,Bank Transfer,2.9,3.4615384615384617
3649,31,Female,67,New York,46,True,M,White,Free Shipping,True,Cash,5.0,1.4565217391304348
3650,68,Female,57,Minnesota,34,True,M,Brown,Standard,True,Credit Card,4.4,1.6764705882352942
3651,51,Female,60,Ohio,4,True,M,Silver,2-Day Shipping,True,PayPal,3.5,15.0
3652,20,Female,32,Arizona,6,True,M,Yellow,Express,True,Venmo,3.8,5.333333333333333
3653,27,Female,29,Kentucky,24,True,S,Magenta,Store Pickup,True,Debit Card,3.8,1.2083333333333333
3654,67,Female,20,Minnesota,40,True,M,Blue,Next Day Air,True,Credit Card,3.9,0.5
3655,21,Female,98,Arkansas,11,True,M,Green,Next Day Air,True,Credit Card,3.3,8.909090909090908
3656,20,Female,27,Wyoming,5,True,M,Yellow,Next Day Air,True,Credit Card,2.9,5.4
3657,35,Female,67,North Dakota,19,True,XL,Cyan,2-Day Shipping,True,Credit Card,3.7,3.526315789473684
3658,58,Female,82,Alabama,2,True,L,Gold,Express,True,Debit Card,3.7,41.0
3659,28,Female,72,Mississippi,19,True,M,Magenta,Standard,True,PayPal,4.6,3.789473684210526
3660,27,Female,77,Illinois,47,True,S,Gray,Store Pickup,True,Bank Transfer,4.9,1.6382978723404256
3661,19,Female,74,Arkansas,14,True,L,Indigo,2-Day Shipping,True,Bank Transfer,3.1,5.285714285714286
3662,63,Female,39,Kansas,6,True,S,White,Next Day Air,True,Credit Card,3.5,6.5
3663,69,Female,80,Rhode Island,12,True,M,Indigo,Next Day Air,True,Debit Card,4.9,6.666666666666667
3664,65,Female,59,Florida,50,True,M,Green,Express,True,Credit Card,4.4,1.18
3665,63,Female,68,Missouri,2,True,M,Turquoise,Store Pickup,True,Debit Card,4.4,34.0
3666,28,Female,77,North Carolina,12,True,M,Peach,Next Day Air,True,Credit Card,3.4,6.416666666666667
3667,67,Female,50,Alabama,48,True,M,Olive,2-Day Shipping,True,Cash,3.0,1.0416666666666667
3668,51,Female,45,Washington,21,True,L,Cyan,Next Day Air,True,Venmo,2.6,2.142857142857143
3669,59,Female,71,Michigan,19,True,XL,Magenta,Store Pickup,True,Venmo,3.2,3.736842105263158
3670,25,Female,52,Washington,44,True,S,Silver,Store Pickup,True,PayPal,4.6,1.1818181818181819
3671,31,Female,50,Vermont,5,True,S,White,Free Shipping,True,PayPal,3.8,10.0
3672,62,Female,66,Illinois,21,True,L,Pink,2-Day Shipping,True,Venmo,4.8,3.142857142857143
3673,51,Female,81,New York,8,True,S,Pink,Free Shipping,True,PayPal,4.5,10.125
